000001,01,食品,6914602452461,104000327,鼎力红毛丹果饮料,0,,0,0,0,70.0000,0,箱,240ml*20罐,鼎力红毛丹果饮料,见包装,0.17,1.00,1040,自己进货,A,0,,,PP,其它品牌,1,0,0
000001,01,食品,6914782206298,102502477,138g徐福记凤梨包馅酥,2.0000,,7.0000,14.00000000,11.96581196581,9.5000,19.00000000,包,138g,138g徐福记凤梨包馅酥,见包装,0.17,1.00,1025,顺拓零食,A,7.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6914782230897,102502479,9g徐福记熊博士果汁酸条,48.0000,,0.7500,36.00000000,30.76923076923,1.0000,48.00000000,袋,9g,9g徐福记熊博士果汁酸,见包装,0.17,1.00,1025,顺拓零食,A,0.7500,,,PP,其它品牌,1,0,0
000001,01,食品,6916749308588,102502203,百里挑一美人甲南瓜籽（盐焗味）118克,0,,9.0000,0,0,12.5000,0,包,118克,百里挑一美人甲南瓜籽,见包装,0.17,1.00,1025,顺拓零食,A,9.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6916749308595,102502521,百里挑一茶香味珍珠茶瓜子138克,6.0000,,8.5000,51.00000000,43.58974358974,12.5000,75.00000000,包,138克,百里挑一茶香味珍珠茶,见包装,0.17,1.00,1025,顺拓零食,A,8.5000,,,PP,其它品牌,1,0,0
000001,01,食品,6916749308687,102502212,百里挑一福气满堂礼盒,-8.0000,,55.0000,-440.00000000,-376.06837606837,75.0000,-600.00000000,盒,见包装,百里挑一福气满堂礼盒,见包装,0.17,1.00,1025,顺拓零食,A,55.0000,,,PP,其它品牌,1,0,0
000001,01,食品,6916807970047,104000028,99梅花味精,-5.0000,,6.0000,-30.00000000,-25.64102564102,7.5000,-37.50000000,袋,400g,99梅花味精,见包装,0.17,1.00,1040,自己进货,A,0,,,PP,其它品牌,1,0,0
000001,01,食品,6917878033204,104000374,咖啡-雀巢-胶瓶268ml-3连装,-5.0000,,12.4000,-62.00000000,-52.99145299145,17.0000,-85.00000000,套,3连装,咖啡-雀巢-胶瓶268ml-,见包装,0.17,1.00,1040,自己进货,A,0,,,PP,其它品牌,1,0,0
000001,01,食品,6917878036526,102502082,雀巢金牌臻享白咖啡105g,0,,15.2000,0,0,21.0000,0,盒,115g,雀巢金牌臻享白咖啡10,见包装,0.17,1.00,1025,顺拓零食,A,15.2000,,,PP,其它品牌,1,0,0
000001,01,食品,6917878358949,102502129,80ml雀巢超浓缩咖啡液醇厚黑咖啡,0,,20.7500,0,0,28.0000,0,盒,80毫升,80ml雀巢超浓缩咖啡液,见包装,0.17,1.00,1025,顺拓零食,A,20.7500,,,PP,其它品牌,1,0,0
000001,01,食品,6917878358963,102502335,雀巢咖啡 超浓缩咖啡液-焦糖玛奇朵风味,0,,20.7500,0,0,30.0000,0,盒,80毫升,雀巢咖啡 超浓缩咖啡,见包装,0.17,1.00,1025,顺拓零食,A,20.7500,,,PP,其它品牌,1,0,0
